sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,count,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me3_TDH_immune/samples/tcell/McGill0059/problems/chr4:9324642-31820917,0,1,3,5,195,3.647032275,3.834177929,22496275,1289701,0,0.693147181,1.386294361,1.791759469,5.278114659,1.536228795,1.57571109,16.92886034,14.06992174,0,0,1.098612289,1.609437912,5.272999559,1.293913762,1.343955052,16.9288603,14.06992097,0,0,0.094047828,0.475884995,1.662599377,0.257671549,0.295616798,2.829019875,2.644039254
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr10:60000-17974675,0,1,2,4,193,2.708466941,4.210460094,17914675,836298,0,0.693147181,1.098612289,1.609437912,5.267858159,1.310618568,1.650668162,16.70113082,13.63674148,0,0,0.693147181,1.386294361,5.262690189,0.99638277,1.437571928,16.70113077,13.63674029,0,0,-0.366512921,0.32663426,1.660642339,-0.003623788,0.362955529,2.815476428,2.612767642
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr11:96437584-134946516,0,1,2,4,231,2.83125546,4.454183879,38508932,1868269,0,0.693147181,1.098612289,1.609437912,5.446737372,1.343192546,1.696382998,17.4664008,14.44052343,0,0,0.693147181,1.386294361,5.442417711,1.040720239,1.493843852,17.46640077,14.44052289,0,0,-0.366512921,0.32663426,1.694223394,0.039913011,0.401352565,2.86027908,2.670038344
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr12:38150000-66400000,0,1,2,4,177,3.312183504,4.874842211,28250000,1588965,0,0.693147181,1.098612289,1.609437912,5.18178355,1.461444389,1.770679202,17.15660405,14.27859405,0,0,0.693147181,1.386294361,5.176149733,1.197607641,1.584087737,17.15660402,14.27859342,0,0,-0.366512921,0.32663426,1.644061485,0.180325934,0.460008681,2.842383173,2.658761452
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr18:18521000-52059136,0,1,2,4,128,2.948538971,3.183962883,33538136,1731782,0,0.693147181,1.098612289,1.609437912,4.859812404,1.37334563,1.431258856,17.32819377,14.36466207,0,0,0.693147181,1.386294361,4.852030264,1.081309783,1.158126611,17.32819374,14.36466149,0,0,-0.366512921,0.32663426,1.579397228,0.078173069,0.146803709,2.852334871,2.664771128
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr1:17175658-29878082,0,0,1,2,142,1.898537004,4.283017552,12702424,414183,0,0,0.693147181,1.098612289,4.96284463,1.064206128,1.664497441,16.35730348,12.9340656,0,0,0,0.693147181,4.955827058,0.641083591,1.454657797,16.3573034,12.93406318,0,0,0,-0.366512921,1.600564068,-0.444595423,0.374770682,2.794674489,2.559864388
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr1:30028082-91800000,0,1,2,4,200,2.843238395,4.177439132,61771918,3024830,0,0.693147181,1.098612289,1.609437912,5.303304908,1.346315343,1.644310558,17.93895943,14.92236578,0,0,0.693147181,1.386294361,5.298317367,1.044943683,1.429698411,17.93895942,14.92236545,0,0,-0.366512921,0.32663426,1.667389292,0.043962992,0.357463521,2.886974851,2.702861124
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr2:21178113-33000000,0,0,2,4,139,2.534012717,3.761507224,11821887,521614,0,0,1.098612289,1.609437912,4.941642423,1.262433972,1.560564262,16.28546329,13.16468505,0,0,0.693147181,1.386294361,4.934473933,0.929804101,1.324819734,16.2854632,13.16468313,0,0,-0.366512921,0.32663426,1.596246068,-0.07278136,0.281276401,2.790272882,2.577537724
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr2:33200000-87000000,0,1,2,4,242,3.161298625,4.105202618,53800000,2935430,0,0.693147181,1.098612289,1.609437912,5.493061443,1.425827195,1.630260141,17.80078404,14.89236485,0,0,0.693147181,1.386294361,5.488937726,1.1509829,1.4122551,17.80078403,14.89236451,0,0,-0.366512921,0.32663426,1.702734744,0.140616273,0.345187789,2.879242503,2.700848632
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr2:5118788-16279724,0,1,2,4,109,2.561683536,3.10237698,11160936,503624,0,0.693147181,1.098612289,1.609437912,4.700480366,1.270233337,1.411566557,16.22793047,13.12958722,0,0,0.693147181,1.386294361,4.691347882,0.940664674,1.132168586,16.22793038,13.12958524,0,0,-0.366512921,0.32663426,1.545719936,-0.061168554,0.124134896,2.786733855,2.574868099
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr2:95326171-109668000,0,1,2,4,127,2.976543647,4.159084488,14341829,733700,0,0.693147181,1.098612289,1.609437912,4.852030264,1.380413012,1.640759139,16.478691,13.50585687,0,0,0.693147181,1.386294361,4.844187086,1.090762777,1.425294975,16.47869093,13.5058555,0,0,-0.366512921,0.32663426,1.577779447,0.086877247,0.354378792,2.802068087,2.603123332
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr3:93504854-194041961,0,1,3,5,190,3.322644464,4.161271772,100537107,5742333,0,0.693147181,1.386294361,1.791759469,5.252273428,1.463867359,1.641183017,18.42603745,15.56337631,0,0,1.098612289,1.609437912,5.247024072,1.200760991,1.425820742,18.42603744,15.56337613,0,0,0.094047828,0.475884995,1.657661072,0.182955515,0.354747607,2.913764743,2.74492047
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr4:32840638-40296396,0,1,3,5,240,3.754790995,5.277812902,7455758,471290,0,0.693147181,1.386294361,1.791759469,5.484796933,1.55915274,1.837021656,15.82449731,13.06323102,0,0,1.098612289,1.609437912,5.480638923,1.323032623,1.663511789,15.82449718,13.06322889,0,0,0.094047828,0.475884995,1.701221686,0.279926543,0.508930903,2.761559194,2.569801329
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr4:68270000-75427379,0,1,3,5,123,3.320964141,3.679156889,7157379,411832,0,0.693147181,1.386294361,1.791759469,4.820281566,1.463478558,1.543117942,15.78365455,12.92837321,0,0,1.098612289,1.609437912,4.812184355,1.200255145,1.30268362,15.78365441,12.92837078,0,0,0.094047828,0.475884995,1.571151109,0.182534155,0.26442646,2.758974874,2.559424182
H3K4me3_TDH_immune/samples/tcell/McGill0095/problems/chr4:9324642-31820917,0,1,3,4,158,3.125904578,3.120037059,22496275,1232019,0,0.693147181,1.386294361,1.609437912,5.068904202,1.417285287,1.415862158,16.92886034,14.02416566,0,0,1.098612289,1.386294361,5.062595033,1.139723706,1.13784488,16.9288603,14.02416485,0,0,0.094047828,0.32663426,1.621879204,0.13078587,0.129136017,2.829019875,2.640781902
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:60000-17974675,0,1,2,3,94,2.608192669,3.519852732,17914675,870036,0,0.693147181,1.098612289,1.386294361,4.553876892,1.283207001,1.508479412,16.70113082,13.67629102,0,0,0.693147181,1.098612289,4.543294782,0.958657517,1.258419151,16.70113077,13.67628987,0,0,-0.366512921,0.094047828,1.513652472,-0.042221393,0.229856291,2.815476428,2.615663667
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,0,1,2,4,113,2.735858268,3.553726128,38508932,1960266,0,0.693147181,1.098612289,1.609437912,4.736198448,1.317977583,1.515945827,17.4664008,14.48859125,0,0,0.693147181,1.386294361,4.727387819,1.006445196,1.267996667,17.46640077,14.48859074,0,0,-0.366512921,0.32663426,1.553372792,0.006424514,0.237438227,2.86027908,2.673361494
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:38150000-66400000,0,1,2,4,105,3.109545168,4.36750447,28250000,1599971,0,0.693147181,1.098612289,1.609437912,4.663439094,1.413312358,1.680363083,17.15660405,14.28549669,0,0,0.693147181,1.386294361,4.65396035,1.134476467,1.474191786,17.15660402,14.28549606,0,0,-0.366512921,0.32663426,1.537718545,0.126171282,0.388109898,2.842383173,2.659244761
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr18:18521000-52059136,0,1,2,4,100,2.712903722,2.923928781,33538136,1718317,0,0.693147181,1.098612289,1.609437912,4.615120517,1.311814245,1.367093392,17.32819377,14.35685646,0,0,0.693147181,1.386294361,4.605170186,0.998019546,1.072928185,17.32819374,14.35685588,0,0,-0.366512921,0.32663426,1.527179626,-0.001982418,0.070391532,2.852334871,2.66422759
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr1:17175658-29878082,0,0,1,3,99,2.419718866,4.522924975,12702424,556302,0,0,0.693147181,1.386294361,4.605170186,1.229558345,1.708907607,16.35730348,13.22906839,0,0,0,1.098612289,4.59511985,0.883651362,1.509158903,16.3573034,13.22906659,0,0,0,0.094047828,1.524994838,-0.123692681,0.411552478,2.794674489,2.582416423
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr1:30028082-91800000,0,1,2,4,96,2.713682988,3.618570929,61771918,3113250,0,0.693147181,1.098612289,1.609437912,4.574710979,1.312024103,1.530085335,17.93895943,14.95117808,0,0,0.693147181,1.386294361,4.564348191,0.998306748,1.286079177,17.93895942,14.95117775,0,0,-0.366512921,0.32663426,1.51827572,-0.001694687,0.251598192,2.886974851,2.704790076
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr2:21178113-33000000,0,1,2,3,85,2.529923522,3.69898652,11821887,554395,0,0.693147181,1.098612289,1.386294361,4.454347296,1.261276206,1.547346851,16.28546329,13.22563451,0,0,0.693147181,1.098612289,4.442651256,0.928189074,1.308058868,16.2854632,13.22563271,0,0,-0.366512921,0.094047828,1.491251328,-0.074519823,0.268544259,2.790272882,2.582156818
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr2:33200000-87000000,0,1,2,4,106,2.830513178,3.520066698,53800000,2837119,0,0.693147181,1.098612289,1.609437912,4.672828834,1.342998783,1.50852675,17.80078404,14.85830001,0,0,0.693147181,1.386294361,4.663439094,1.04045803,1.258479938,17.80078403,14.85829966,0,0,-0.366512921,0.32663426,1.539753179,0.03966103,0.229904594,2.879242503,2.698558609
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr2:5118788-16279724,0,1,2,3,73,2.547448261,3.036566125,11160936,536176,0,0.693147181,1.098612289,1.386294361,4.304065093,1.266228545,1.395394362,16.22793047,13.19221961,0,0,0.693147181,1.098612289,4.290459441,0.935092176,1.110727313,16.22793038,13.19221774,0,0,-0.366512921,0.094047828,1.456393823,-0.067110171,0.105015038,2.786733855,2.579627091
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr2:95326171-109668000,0,1,2,4,109,2.950163957,3.827073347,14341829,780376,0,0.693147181,1.098612289,1.609437912,4.700480366,1.373757086,1.574240352,16.478691,13.56753242,0,0,0.693147181,1.386294361,4.691347882,1.081860748,1.342100372,16.47869093,13.56753113,0,0,-0.366512921,0.32663426,1.545719936,0.078682473,0.294235829,2.802068087,2.607679522
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr3:93504854-194041961,0,1,2,4,111,2.806059279,3.366450738,100537107,5267357,0,0.693147181,1.098612289,1.609437912,4.718498871,1.336594344,1.473950491,18.42603745,15.47703947,0,0,0.693147181,1.386294361,4.709530201,1.031781107,1.213858996,18.42603744,15.47703928,0,0,-0.366512921,0.32663426,1.549588158,0.031286539,0.193804538,2.913764743,2.739357589
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr4:32840638-40296396,0,1,2,4,103,2.853891851,3.600845143,7455758,394784,0,0.693147181,1.098612289,1.609437912,4.644390899,1.349083508,1.526240013,15.82449731,12.88609659,0,0,0.693147181,1.386294361,4.634728988,1.048683625,1.28116858,15.82449718,12.88609406,0,0,-0.366512921,0.32663426,1.533577727,0.047535687,0.247772614,2.761559194,2.55614875
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr4:68270000-75427379,0,1,2,4,83,2.61745829,2.919944318,7157379,353368,0,0.693147181,1.098612289,1.609437912,4.430816799,1.285771649,1.366077449,15.78365455,12.77526812,0,0,0.693147181,1.386294361,4.418840608,0.962203729,1.071564547,15.78365441,12.77526529,0,0,-0.366512921,0.32663426,1.485877356,-0.038529075,0.069119774,2.758974874,2.547510902
H3K4me3_TDH_immune/samples/tcell/McGill0102/problems/chr4:9324642-31820917,0,1,2,4,115,2.830749313,2.772676644,22496275,1204147,0,0.693147181,1.098612289,1.609437912,4.753590191,1.343060427,1.327784735,16.92886034,14.00128282,0,0,0.693147181,1.386294361,4.744932128,1.040541451,1.019813151,16.9288603,14.00128199,0,0,-0.366512921,0.32663426,1.557077128,0.039741204,0.019619425,2.829019875,2.639148896
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr10:60000-17974675,0,0,1,3,106,2.137299616,3.32417409,17914675,689561,0,0,0.693147181,1.386294361,4.672828834,1.143362435,1.46422116,16.70113082,13.44381189,0,0,0,1.098612289,4.663439094,0.759543171,1.201221249,16.70113077,13.44381044,0,0,0,0.094047828,1.539753179,-0.275038118,0.183338747,2.815476428,2.59851881
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr11:96437584-134946516,0,1,2,3,115,2.394095271,3.42761461,38508932,1657038,0,0.693147181,1.098612289,1.386294361,4.753590191,1.222037237,1.487860976,17.4664008,14.32054283,0,0,0.693147181,1.098612289,4.744932128,0.873005402,1.23186457,17.46640077,14.32054223,0,0,-0.366512921,0.094047828,1.557077128,-0.135813535,0.208528932,2.86027908,2.661695026
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr12:38150000-66400000,0,0,2,3,105,2.540952956,4.059366859,28250000,1269039,0,0,1.098612289,1.386294361,4.663439094,1.264395887,1.621241349,17.15660405,14.05377127,0,0,0.693147181,1.098612289,4.65396035,0.93253919,1.401027015,17.15660402,14.05377048,0,0,-0.366512921,0.094047828,1.537718545,-0.069844101,0.33720555,2.842383173,2.642890721
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr18:18521000-52059136,0,1,2,3,100,2.463945104,2.859841377,33538136,1504698,0,0.693147181,1.098612289,1.386294361,4.615120517,1.242408143,1.350626089,17.32819377,14.22410344,0,0,0.693147181,1.098612289,4.605170186,0.901763766,1.050766161,17.32819374,14.22410277,0,0,-0.366512921,0.094047828,1.527179626,-0.103402693,0.049519575,2.852334871,2.654937904
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr1:17175658-29878082,0,0,1,2,120,1.97830359,4.315166548,12702424,439886,0,0,0.693147181,1.098612289,4.795790546,1.091353873,1.670564347,16.35730348,12.99427315,0,0,0,0.693147181,4.787491743,0.682239705,1.462135921,16.3573034,12.99427088,0,0,0,-0.366512921,1.56600663,-0.38237421,0.379898326,2.794674489,2.564508559
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr1:30028082-91800000,0,0,2,3,112,2.330168233,3.510474012,61771918,2581126,0,0,1.098612289,1.386294361,4.727387819,1.203022823,1.50640225,17.93895943,14.76373668,0,0,0.693147181,1.098612289,4.718498871,0.845940468,1.255751075,17.93895942,14.7637363,0,0,-0.366512921,0.094047828,1.551490713,-0.167306291,0.227733859,2.886974851,2.692173924
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr2:21178113-33000000,0,0,1,3,100,2.106548134,3.510272388,11821887,446032,0,0,0.693147181,1.386294361,4.615120517,1.133512185,1.506357548,16.28546329,13.00814822,0,0,0,1.098612289,4.605170186,0.745050652,1.255693638,16.2854632,13.00814598,0,0,0,0.094047828,1.527179626,-0.294303073,0.227688119,2.790272882,2.565575775
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr2:33200000-87000000,0,1,2,3,104,2.437219164,3.398169616,53800000,2359580,0,0.693147181,1.098612289,1.386294361,4.65396035,1.234662762,1.481188458,17.80078404,14.67399462,0,0,0.693147181,1.098612289,4.644390899,0.890857702,1.223236938,17.80078403,14.6739942,0,0,-0.366512921,0.094047828,1.535660233,-0.11557057,0.201500573,2.879242503,2.686076825
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr2:5118788-16279724,0,0,1,3,91,2.130144551,2.89524799,11160936,432995,0,0,0.693147181,1.386294361,4.521788577,1.141079186,1.359757346,16.22793047,12.97848377,0,0,0,1.098612289,4.510859507,0.756189842,1.063070769,16.22793038,12.97848146,0,0,0,0.094047828,1.506487713,-0.279462821,0.061161672,2.786733855,2.563292714
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr2:95326171-109668000,0,0,2,3,107,2.494129026,3.560666562,14341829,640820,0,0,1.098612289,1.386294361,4.682131227,1.251084139,1.517468789,16.478691,13.37050545,0,0,0.693147181,1.098612289,4.672828834,0.913939581,1.269947764,16.47869093,13.37050389,0,0,-0.366512921,0.094047828,1.541764634,-0.089990814,0.238975769,2.802068087,2.593051078
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr3:93504854-194041961,0,1,2,3,120,2.342262932,3.152803381,100537107,4252700,0,0.693147181,1.098612289,1.386294361,4.795790546,1.206648102,1.42378362,18.42603745,15.26306487,0,0,0.693147181,1.098612289,4.787491743,0.851117527,1.148292019,18.42603744,15.26306463,0,0,-0.366512921,0.094047828,1.56600663,-0.161205055,0.138275638,2.913764743,2.725435834
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr4:32840638-40296396,0,1,2,3,99,2.435816452,3.373297902,7455758,325412,0,0.693147181,1.098612289,1.386294361,4.605170186,1.234254584,1.475517393,15.82449731,12.69285042,0,0,0.693147181,1.098612289,4.59511985,0.890281999,1.215890872,15.82449718,12.69284735,0,0,-0.366512921,0.094047828,1.524994838,-0.116217014,0.195477036,2.761559194,2.541038634
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr4:68270000-75427379,0,1,2,3,92,2.246303151,2.766450332,7157379,292580,0,0.693147181,1.098612289,1.386294361,4.532599493,1.177516857,1.326133002,15.78365455,12.58649683,0,0,0.693147181,1.098612289,4.521788577,0.809285821,1.01756503,15.78365441,12.58649341,0,0,-0.366512921,0.094047828,1.508907618,-0.211603123,0.017412548,2.758974874,2.532624288
H3K4me3_TDH_immune/samples/tcell/McGill0106/problems/chr4:9324642-31820917,0,1,2,4,90,2.5328852,2.667501145,22496275,1039079,0,0.693147181,1.098612289,1.609437912,4.510859507,1.262114874,1.299510543,16.92886034,13.85384626,0,0,0.693147181,1.386294361,4.49980967,0.929359048,0.981142133,16.9288603,13.8538453,0,0,-0.366512921,0.32663426,1.5040351,-0.073260126,-0.019037944,2.829019875,2.628562833
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr10:60000-17974675,0,1,3,5,93,3.283379297,3.401438703,17914675,1051277,0,0.693147181,1.386294361,1.791759469,4.543294782,1.454742253,1.481931466,16.70113082,13.86551712,0,0,1.098612289,1.609437912,4.532599493,1.188873165,1.22419849,16.70113077,13.86551617,0,0,0.094047828,0.475884995,1.511295614,0.173005939,0.202286336,2.815476428,2.629404907
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr11:96437584-134946516,0,1,3,5,104,3.595096976,3.557280615,38508932,2458333,0,0.693147181,1.386294361,1.791759469,4.65396035,1.52498986,1.516726089,17.4664008,14.71499444,0,0,1.098612289,1.609437912,4.644390899,1.279570966,1.268996381,17.46640077,14.71499404,0,0,0.094047828,0.475884995,1.535660233,0.246524839,0.238226337,2.86027908,2.688866976
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr12:38150000-66400000,0,1,3,5,101,3.891517876,3.885523396,28250000,1937594,0,0.693147181,1.386294361,1.791759469,4.624972813,1.587502659,1.586276423,17.15660405,14.47695807,0,0,1.098612289,1.609437912,4.615120517,1.358799281,1.357257697,17.15660402,14.47695756,0,0,0.094047828,0.475884995,1.529337982,0.306601428,0.305466265,2.842383173,2.672558251
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr18:18521000-52059136,0,2,3,5,70,3.877007386,3.138487533,33538136,2318631,0,1.098612289,1.386294361,1.791759469,4.262679877,1.584531791,1.420330391,17.32819377,14.65648791,0,0.693147181,1.098612289,1.609437912,4.248495242,1.355063564,1.143741006,17.32819374,14.65648748,0,-0.366512921,0.094047828,0.475884995,1.44656486,0.303848364,0.134304474,2.852334871,2.684883069
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr1:17175658-29878082,0,0,1,3,92,2.345253001,3.388422115,12702424,537059,0,0,0.693147181,1.386294361,4.532599493,1.207542326,1.478969735,16.35730348,13.1938651,0,0,0,1.098612289,4.521788577,0.852393285,1.22036436,16.3573034,13.19386324,0,0,0,0.094047828,1.508907618,-0.159707256,0.19914947,2.794674489,2.579751815
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr1:30028082-91800000,0,1,3,5,94,3.555819912,3.501111395,61771918,3905376,0,0.693147181,1.386294361,1.791759469,4.553876892,1.516405517,1.504324343,17.93895943,15.17786488,0,0,1.098612289,1.609437912,4.543294782,1.268585673,1.25308046,17.93895942,15.17786462,0,0,0.094047828,0.475884995,1.513652472,0.237902636,0.225604887,2.886974851,2.719838092
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr2:21178113-33000000,0,1,2,4,79,3.16393525,3.280396708,11821887,671008,0,0.693147181,1.098612289,1.609437912,4.382026635,1.426460601,1.454045694,16.28546329,13.41653783,0,0,0.693147181,1.386294361,4.369447852,1.151816585,1.187964363,16.2854632,13.41653634,0,0,-0.366512921,0.32663426,1.474636652,0.141340335,0.172241223,2.790272882,2.596488001
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr2:33200000-87000000,0,2,3,5,115,3.89412368,3.465787484,53800000,3718097,0,1.098612289,1.386294361,1.791759469,4.753590191,1.588035237,1.496445567,17.80078404,15.12872281,0,0.693147181,1.098612289,1.609437912,4.744932128,1.359468668,1.242939875,17.80078403,15.12872254,0,-0.366512921,0.094047828,0.475884995,1.557077128,0.307093938,0.21747944,2.879242503,2.716595092
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr2:5118788-16279724,0,1,3,5,65,3.325821956,3.078396878,11160936,666192,0,0.693147181,1.386294361,1.791759469,4.189654742,1.46460217,1.405703989,16.22793047,13.4093347,0,0,1.098612289,1.609437912,4.17438727,1.201716848,1.124408967,16.22793038,13.4093332,0,0,0.094047828,0.475884995,1.428967586,0.183751241,0.117257535,2.786733855,2.595950972
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr2:95326171-109668000,0,1,3,5,72,3.681297971,3.656443089,14341829,935300,0,0.693147181,1.386294361,1.791759469,4.290459441,1.543575416,1.538251871,16.478691,13.74862368,0,0,1.098612289,1.609437912,4.276666119,1.3032654,1.296490841,16.47869093,13.74862261,0,0,0.094047828,0.475884995,1.453173762,0.264872961,0.259661262,2.802068087,2.620938645
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr3:93504854-194041961,0,2,3,5,98,3.940007703,3.444356042,100537107,7025643,0,1.098612289,1.386294361,1.791759469,4.59511985,1.59736689,1.491634986,18.42603745,15.76507744,0,0.693147181,1.098612289,1.609437912,4.584967479,1.371182678,1.236736962,18.42603744,15.7650773,0,-0.366512921,0.094047828,0.475884995,1.522783013,0.315673636,0.212476429,2.913764743,2.757797196
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr4:32840638-40296396,0,2,4,6,114,4.289170732,3.896467532,7455758,560865,0,1.098612289,1.609437912,1.945910149,4.744932128,1.665661472,1.588514033,15.82449731,13.2372373,0,0.693147181,1.386294361,1.791759469,4.736198448,1.456093412,1.360070382,15.82449718,13.23723551,0,-0.366512921,0.32663426,0.583198081,1.555234799,0.375757104,0.30753645,2.761559194,2.583033731
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr4:68270000-75427379,0,2,3,5,90,3.973461654,3.182069691,7157379,505905,0,1.098612289,1.386294361,1.791759469,4.510859507,1.604116108,1.430806265,15.78365455,13.13410616,0,0.693147181,1.098612289,1.609437912,4.49980967,1.379637668,1.157531831,15.78365441,13.13410418,0,-0.366512921,0.094047828,0.475884995,1.5040351,0.321820905,0.146290007,2.758974874,2.57521222
H3K4me3_TDH_immune/samples/tcell/McGill0107/problems/chr4:9324642-31820917,0,2,4,6,94,4.075261527,3.068749155,22496275,1633445,0,1.098612289,1.609437912,1.945910149,4.553876892,1.624378056,1.403335619,16.92886034,14.30620245,0,0.693147181,1.386294361,1.791759469,4.543294782,1.404934923,1.121270037,16.9288603,14.30620184,0,-0.366512921,0.32663426,0.583198081,1.513652472,0.339990984,0.114462005,2.829019875,2.660693138
